date,sport,league,category,home,away,hs,as,home_won,total_score,btts,odds_1,odds_x,odds_2,odds_over_0_5,odds_under_0_5,odds_over_1_5,odds_under_1_5,odds_over_2_5,odds_under_2_5,odds_over_3_5,odds_under_3_5,odds_btts_y,odds_btts_n
2020-01-13,ice-hockey,DEL 2,Germany,Bietigheim Steelers,ESV Kaufbeuren,5,6,False,11,True,1.7,,2.1,,,,,,,,,,
2020-01-13,ice-hockey,DEL 2,Germany,Eispiraten Crimmitschau,Löwen Frankfurt,5,2,True,7,True,2.85,,1.38,,,,,,,,,,
2020-01-13,ice-hockey,DEL 2,Germany,EC Bad Nauheim,EHC Freiburg,5,1,True,6,True,1.85,,1.85,,,,,,,,,,
2020-01-13,ice-hockey,DEL 2,Germany,Tölzer Löwen,EC Kassel Huskies,3,1,True,4,True,1.85,,1.85,,,,,,,,,,
2020-01-13,ice-hockey,National League,Switzerland,HC Lugano,HC Davos,2,1,True,3,True,1.9,,1.9,,,,,,,,,,
2020-01-13,ice-hockey,National League,Switzerland,SC Rapperswil-Jona Lakers,HC Ambrì-Piotta,1,4,False,5,True,1.85,,1.95,,,,,,,,,,
2020-01-13,ice-hockey,Swiss League,Switzerland,Hockey Academy Zug,EHC Olten,1,4,False,5,True,3.75,,1.22,,,,,,,,,,
2020-01-13,ice-hockey,Elite League,United Kingdom,Sheffield Steelers,Glasgow Clan,7,3,True,10,True,1.33,,3.0,,,,,,,,,,
2020-01-13,ice-hockey,Elite League,United Kingdom,Cardiff Devils,Dundee Stars,5,2,True,7,True,1.28,,3.3,,,,,,,,,,
2020-01-13,ice-hockey,Elite League,United Kingdom,Guildford Flames,Belfast Giants,4,1,True,5,True,2.15,,1.65,,,,,,,,,,
2020-01-13,ice-hockey,Elite League,United Kingdom,Fife Flyers,Manchester Storm,2,3,False,5,True,1.65,,2.15,,,,,,,,,,
2020-01-14,ice-hockey,KHL,Russia,Shanghai Dragons,Sibir Novosibirsk,3,4,False,7,True,1.85,,1.95,,,,,,,,,,
2020-01-14,ice-hockey,NHL,USA,Montréal Canadiens,Calgary Flames,2,0,True,2,False,1.95,,1.86,,,,,,,,,,
2020-01-14,ice-hockey,NHL,USA,New York Rangers,New York Islanders,6,2,True,8,True,2.0,,1.83,,,,,,,,,,
2020-01-14,ice-hockey,NHL,USA,Washington Capitals,Carolina Hurricanes,2,0,True,2,False,1.71,,2.2,,,,,,,,,,
2020-01-14,ice-hockey,NHL,USA,St. Louis Blues,Anaheim Ducks,4,1,True,5,True,1.4,,3.05,,,,,,,,,,
2020-01-14,ice-hockey,KHL,Russia,Shanghai Dragons,Sibir Novosibirsk,3,4,False,7,True,1.85,,1.95,,,,,,,,,,
2020-01-14,ice-hockey,NHL,USA,Montréal Canadiens,Calgary Flames,2,0,True,2,False,1.95,,1.86,,,,,,,,,,
2020-01-14,ice-hockey,NHL,USA,New York Rangers,New York Islanders,6,2,True,8,True,2.0,,1.83,,,,,,,,,,
2020-01-14,ice-hockey,NHL,USA,Washington Capitals,Carolina Hurricanes,2,0,True,2,False,1.71,,2.2,,,,,,,,,,
2020-01-14,ice-hockey,NHL,USA,St. Louis Blues,Anaheim Ducks,4,1,True,5,True,1.4,,3.05,,,,,,,,,,
2020-01-14,ice-hockey,KHL,Russia,Shanghai Dragons,Sibir Novosibirsk,3,4,False,7,True,1.85,,1.95,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Buffalo Sabres,Vegas Golden Knights,4,2,True,6,True,2.5,,1.58,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Columbus Blue Jackets,Boston Bruins,3,0,True,3,False,2.2,,1.71,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,New York Islanders,Detroit Red Wings,8,2,True,10,True,1.4,,3.05,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Pittsburgh Penguins,Minnesota Wild,7,3,True,10,True,1.6,,2.45,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Toronto Maple Leafs,New Jersey Devils,7,4,True,11,True,1.37,,3.2,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Winnipeg Jets,Vancouver Canucks,4,0,True,4,False,1.76,,2.1,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Edmonton Oilers,Nashville Predators,4,2,True,6,True,2.1,,1.76,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Utah Mammoth,San Jose Sharks,6,3,True,9,True,1.74,,2.15,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Barys Astana,Salavat Yulaev Ufa,5,3,True,8,True,1.75,,2.1,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Traktor Chelyabinsk,Metallurg Magnitogorsk,2,1,True,3,True,2.6,,1.52,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Severstal Cherepovets,Avtomobilist Yekaterinburg,3,1,True,4,True,2.75,,1.47,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,CSKA Moscow,Dinamo Minsk,5,1,True,6,True,1.08,,8.25,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,SKA St. Petersburg,Dinamo Riga,3,0,True,3,False,1.13,,6.4,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Vityaz Moscow Oblast,Jokerit Helsinki,2,3,False,5,True,2.5,,1.55,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Admiral Vladivostok,Avangard Omsk,2,5,False,7,True,2.8,,1.45,,,,,,,,,,
2020-01-15,ice-hockey,Extraliga,Czech Republic,HC Škoda Plzeň,Bílí Tygři Liberec,3,2,True,5,True,1.72,,2.15,,,,,,,,,,
2020-01-15,ice-hockey,DEL 2,Germany,EV Landshut,EHC Freiburg,3,1,True,4,True,1.95,,1.75,,,,,,,,,,
2020-01-15,ice-hockey,National League,Switzerland,Genève-Servette HC,HC Lugano,0,2,False,2,False,1.4,,3.0,,,,,,,,,,
2020-01-15,ice-hockey,National League,Switzerland,ZSC Lions,SC Langnau Tigers,6,1,True,7,True,1.6,,2.4,,,,,,,,,,
2020-01-15,ice-hockey,Swiss League,Switzerland,EHC Winterthur,HC La Chaux-de-Fonds,1,5,False,6,True,2.7,,1.42,,,,,,,,,,
2020-01-15,ice-hockey,Swiss League,Switzerland,GDT Bellinzona Snakes,HC Ajoie,2,7,False,9,True,3.75,,1.22,,,,,,,,,,
2020-01-15,ice-hockey,Swiss League,Switzerland,HC Sierre,EHC Olten,0,6,False,6,False,3.3,,1.28,,,,,,,,,,
2020-01-15,ice-hockey,Swiss League,Switzerland,SC Langenthal,Hockey Academy Zug,4,1,True,5,True,1.12,,5.5,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Buffalo Sabres,Vegas Golden Knights,4,2,True,6,True,2.5,,1.58,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Columbus Blue Jackets,Boston Bruins,3,0,True,3,False,2.2,,1.71,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,New York Islanders,Detroit Red Wings,8,2,True,10,True,1.4,,3.05,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Pittsburgh Penguins,Minnesota Wild,7,3,True,10,True,1.6,,2.45,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Toronto Maple Leafs,New Jersey Devils,7,4,True,11,True,1.37,,3.2,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Winnipeg Jets,Vancouver Canucks,4,0,True,4,False,1.76,,2.1,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Edmonton Oilers,Nashville Predators,4,2,True,6,True,2.1,,1.76,,,,,,,,,,
2020-01-15,ice-hockey,NHL,USA,Utah Mammoth,San Jose Sharks,6,3,True,9,True,1.74,,2.15,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Barys Astana,Salavat Yulaev Ufa,5,3,True,8,True,1.75,,2.1,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Traktor Chelyabinsk,Metallurg Magnitogorsk,2,1,True,3,True,2.6,,1.52,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Severstal Cherepovets,Avtomobilist Yekaterinburg,3,1,True,4,True,2.75,,1.47,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,CSKA Moscow,Dinamo Minsk,5,1,True,6,True,1.08,,8.25,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,SKA St. Petersburg,Dinamo Riga,3,0,True,3,False,1.13,,6.4,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Vityaz Moscow Oblast,Jokerit Helsinki,2,3,False,5,True,2.5,,1.55,,,,,,,,,,
2020-01-15,ice-hockey,KHL,Russia,Admiral Vladivostok,Avangard Omsk,2,5,False,7,True,2.8,,1.45,,,,,,,,,,
2020-01-15,ice-hockey,Extraliga,Czech Republic,HC Škoda Plzeň,Bílí Tygři Liberec,3,2,True,5,True,1.72,,2.15,,,,,,,,,,
2020-01-15,ice-hockey,DEL 2,Germany,EV Landshut,EHC Freiburg,3,1,True,4,True,1.95,,1.75,,,,,,,,,,
2020-01-15,ice-hockey,National League,Switzerland,Genève-Servette HC,HC Lugano,0,2,False,2,False,1.4,,3.0,,,,,,,,,,
2020-01-15,ice-hockey,National League,Switzerland,ZSC Lions,SC Langnau Tigers,6,1,True,7,True,1.6,,2.4,,,,,,,,,,
2020-01-15,ice-hockey,Swiss League,Switzerland,EHC Winterthur,HC La Chaux-de-Fonds,1,5,False,6,True,2.7,,1.42,,,,,,,,,,
2020-01-15,ice-hockey,Swiss League,Switzerland,GDT Bellinzona Snakes,HC Ajoie,2,7,False,9,True,3.75,,1.22,,,,,,,,,,
2020-01-15,ice-hockey,Swiss League,Switzerland,HC Sierre,EHC Olten,0,6,False,6,False,3.3,,1.28,,,,,,,,,,
2020-01-15,ice-hockey,Swiss League,Switzerland,SC Langenthal,Hockey Academy Zug,4,1,True,5,True,1.12,,5.5,,,,,,,,,,
2020-01-16,ice-hockey,NHL,USA,Montréal Canadiens,Chicago Blackhawks,1,4,False,5,True,1.57,,2.55,,,,,,,,,,
2020-01-16,ice-hockey,KHL,Russia,Admiral Vladivostok,Avangard Omsk,1,3,False,4,True,3.0,,1.4,,,,,,,,,,
2020-01-16,ice-hockey,Liiga,Finland,JYP Jyväskylä,KooKoo Kouvola,0,4,False,4,False,1.9,,1.9,,,,,,,,,,
2020-01-16,ice-hockey,Liiga,Finland,Oulun Kärpät,Tappara Tampere,2,3,False,5,True,1.47,,2.75,,,,,,,,,,
2020-01-16,ice-hockey,Liiga,Finland,Vaasan Sport,TPS Turku,4,5,False,9,True,1.85,,1.95,,,,,,,,,,
2020-01-16,ice-hockey,Swiss League,Switzerland,GCK Lions,EHC Kloten,1,2,False,3,True,3.0,,1.33,,,,,,,,,,
2020-01-16,ice-hockey,NHL,USA,Montréal Canadiens,Chicago Blackhawks,1,4,False,5,True,1.57,,2.55,,,,,,,,,,
2020-01-16,ice-hockey,KHL,Russia,Admiral Vladivostok,Avangard Omsk,1,3,False,4,True,3.0,,1.4,,,,,,,,,,
2020-01-16,ice-hockey,Liiga,Finland,JYP Jyväskylä,KooKoo Kouvola,0,4,False,4,False,1.9,,1.9,,,,,,,,,,
2020-01-16,ice-hockey,Liiga,Finland,Oulun Kärpät,Tappara Tampere,2,3,False,5,True,1.47,,2.75,,,,,,,,,,
2020-01-16,ice-hockey,Liiga,Finland,Vaasan Sport,TPS Turku,4,5,False,9,True,1.85,,1.95,,,,,,,,,,
2020-01-16,ice-hockey,Swiss League,Switzerland,GCK Lions,EHC Kloten,1,2,False,3,True,3.0,,1.33,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Shanghai Dragons,Ak Bars Kazan,3,1,True,4,True,2.8,,1.45,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Boston Bruins,Pittsburgh Penguins,4,1,True,5,True,1.8,,2.05,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Columbus Blue Jackets,Carolina Hurricanes,3,2,True,5,True,2.05,,1.8,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Florida Panthers,Los Angeles Kings,4,3,True,7,True,1.57,,2.55,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,New York Islanders,New York Rangers,2,3,False,5,True,1.62,,2.4,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Philadelphia Flyers,Montréal Canadiens,1,4,False,5,True,1.76,,2.1,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Washington Capitals,New Jersey Devils,5,2,True,7,True,1.31,,3.6,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Ottawa Senators,Vegas Golden Knights,2,4,False,6,True,2.55,,1.57,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Minnesota Wild,Tampa Bay Lightning,3,2,True,5,True,2.4,,1.62,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Nashville Predators,Anaheim Ducks,2,4,False,6,True,1.52,,2.67,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Dallas Stars,Buffalo Sabres,1,4,False,5,True,1.47,,2.75,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Colorado Avalanche,San Jose Sharks,4,0,True,4,False,1.43,,2.9,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Vancouver Canucks,Utah Mammoth,3,1,True,4,True,1.9,,1.9,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Shanghai Dragons,Ak Bars Kazan,3,1,True,4,True,2.8,,1.45,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Barys Astana,Metallurg Magnitogorsk,4,3,True,7,True,1.78,,2.05,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Avtomobilist Yekaterinburg,Salavat Yulaev Ufa,4,2,True,6,True,1.57,,2.45,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Torpedo Nizhny Novgorod,Dynamo Moscow,6,4,True,10,True,1.95,,1.85,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,CSKA Moscow,Sochi,6,1,True,7,True,1.16,,5.5,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,SKA St. Petersburg,Jokerit Helsinki,4,1,True,5,True,1.55,,2.5,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Vityaz Moscow Oblast,Dinamo Minsk,5,1,True,6,True,1.28,,3.8,,,,,,,,,,
2020-01-17,ice-hockey,DEL,Germany,Pinguins Bremerhaven,EHC Red Bull München,4,6,False,10,True,2.3,,1.65,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,Djurgårdens IF,Linköping HC,3,2,True,5,True,1.4,,3.0,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,IK Oskarshamn,Frölunda HC,5,1,True,6,True,4.1,,1.25,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,Leksands IF,Örebro HK,0,1,False,1,False,2.1,,1.75,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,Rögle BK,Luleå Hockey,4,7,False,11,True,1.85,,1.95,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,Växjö Lakers HC,Skellefteå AIK,1,2,False,3,True,1.8,,2.0,,,,,,,,,,
2020-01-17,ice-hockey,Elite League,United Kingdom,Nottingham Panthers,Glasgow Clan,3,2,True,5,True,1.38,,2.85,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Boston Bruins,Pittsburgh Penguins,4,1,True,5,True,1.8,,2.05,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Columbus Blue Jackets,Carolina Hurricanes,3,2,True,5,True,2.05,,1.8,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Florida Panthers,Los Angeles Kings,4,3,True,7,True,1.57,,2.55,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,New York Islanders,New York Rangers,2,3,False,5,True,1.62,,2.4,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Philadelphia Flyers,Montréal Canadiens,1,4,False,5,True,1.76,,2.1,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Washington Capitals,New Jersey Devils,5,2,True,7,True,1.31,,3.6,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Ottawa Senators,Vegas Golden Knights,2,4,False,6,True,2.55,,1.57,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Minnesota Wild,Tampa Bay Lightning,3,2,True,5,True,2.4,,1.62,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Nashville Predators,Anaheim Ducks,2,4,False,6,True,1.52,,2.67,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Dallas Stars,Buffalo Sabres,1,4,False,5,True,1.47,,2.75,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Colorado Avalanche,San Jose Sharks,4,0,True,4,False,1.43,,2.9,,,,,,,,,,
2020-01-17,ice-hockey,NHL,USA,Vancouver Canucks,Utah Mammoth,3,1,True,4,True,1.9,,1.9,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Shanghai Dragons,Ak Bars Kazan,3,1,True,4,True,2.8,,1.45,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Barys Astana,Metallurg Magnitogorsk,4,3,True,7,True,1.78,,2.05,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Avtomobilist Yekaterinburg,Salavat Yulaev Ufa,4,2,True,6,True,1.57,,2.45,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Torpedo Nizhny Novgorod,Dynamo Moscow,6,4,True,10,True,1.95,,1.85,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,CSKA Moscow,Sochi,6,1,True,7,True,1.16,,5.5,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,SKA St. Petersburg,Jokerit Helsinki,4,1,True,5,True,1.55,,2.5,,,,,,,,,,
2020-01-17,ice-hockey,KHL,Russia,Vityaz Moscow Oblast,Dinamo Minsk,5,1,True,6,True,1.28,,3.8,,,,,,,,,,
2020-01-17,ice-hockey,DEL,Germany,Pinguins Bremerhaven,EHC Red Bull München,4,6,False,10,True,2.3,,1.65,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,Djurgårdens IF,Linköping HC,3,2,True,5,True,1.4,,3.0,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,IK Oskarshamn,Frölunda HC,5,1,True,6,True,4.1,,1.25,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,Leksands IF,Örebro HK,0,1,False,1,False,2.1,,1.75,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,Rögle BK,Luleå Hockey,4,7,False,11,True,1.85,,1.95,,,,,,,,,,
2020-01-17,ice-hockey,SHL,Sweden,Växjö Lakers HC,Skellefteå AIK,1,2,False,3,True,1.8,,2.0,,,,,,,,,,
2020-01-17,ice-hockey,Elite League,United Kingdom,Nottingham Panthers,Glasgow Clan,3,2,True,5,True,1.38,,2.85,,,,,,,,,,
2020-01-18,ice-hockey,NHL,USA,Winnipeg Jets,Tampa Bay Lightning,1,7,False,8,True,2.2,,1.71,,,,,,,,,,
2020-01-18,ice-hockey,DEL,Germany,Iserlohn Roosters,Schwenningen Wild Wings,3,1,True,4,True,1.78,,2.05,,,,,,,,,,
2020-01-18,ice-hockey,DEL,Germany,Krefeld Pinguine,Adler Mannheim,1,6,False,7,True,2.8,,1.45,,,,,,,,,,
2020-01-18,ice-hockey,DEL,Germany,Kölner Haie,Augsburger Panther,2,3,False,5,True,1.67,,2.25,,,,,,,,,,
2020-01-18,ice-hockey,DEL,Germany,Straubing Tigers,Grizzlys Wolfsburg,5,1,True,6,True,1.5,,2.65,,,,,,,,,,
2020-01-18,ice-hockey,Liiga,Finland,KalPa Kuopio,Vaasan Sport,3,6,False,9,True,1.52,,2.6,,,,,,,,,,
2020-01-18,ice-hockey,Liiga,Finland,Rauman Lukko,Oulun Kärpät,3,1,True,4,True,2.4,,1.6,,,,,,,,,,
2020-01-18,ice-hockey,Liiga,Finland,Tappara Tampere,Porin Ässät,3,0,True,3,False,1.37,,3.1,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,HC Energie Karlovy Vary,BK Mladá Boleslav,2,4,False,6,True,1.95,,1.85,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,HC Vítkovice Ridera,HC Verva Litvínov,5,3,True,8,True,1.62,,2.35,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,Bílí Tygři Liberec,HC Škoda Plzeň,7,1,True,8,True,1.57,,2.45,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,Dynamo Pardubice,HC Oceláři Třinec,2,3,False,5,True,2.45,,1.57,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,HC Olomouc,Mountfield HK,2,0,True,2,False,1.9,,1.9,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,HC Rytíři Kladno,HC Kometa Brno,5,1,True,6,True,2.15,,1.72,,,,,,,,,,
2020-01-18,ice-hockey,Ligue Magnus,France,Boxers de Bordeaux,Aigles de Nice,3,1,True,4,True,1.33,,3.0,,,,,,,,,,
2020-01-18,ice-hockey,Ligue Magnus,France,Chamonix,HC Briançon,2,3,False,5,True,1.09,,6.75,,,,,,,,,,
2020-01-18,ice-hockey,Ligue Magnus,France,Rapaces de Gap,Ducs d'Angers,4,3,True,7,True,2.25,,1.58,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,EHC Freiburg,Lausitzer Füchse,3,2,True,5,True,1.4,,2.75,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,ESV Kaufbeuren,Ravensburg Towerstars,3,2,True,5,True,1.7,,2.1,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,Löwen Frankfurt,EC Kassel Huskies,4,3,True,7,True,1.75,,1.95,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,Tölzer Löwen,Bayreuth Tigers,5,7,False,12,True,1.38,,2.85,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,Bietigheim Steelers,EC Bad Nauheim,7,0,True,7,False,1.7,,2.1,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,Eispiraten Crimmitschau,Heilbronner Falken,4,2,True,6,True,2.6,,1.45,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,EHC Biel-Bienne,Genève-Servette HC,7,3,True,10,True,1.9,,1.9,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,EV Zug,HC Ambrì-Piotta,3,1,True,4,True,1.32,,3.5,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,HC Davos,Fribourg-Gottéron,7,2,True,9,True,1.5,,2.65,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,HC Lugano,SC Langnau Tigers,1,3,False,4,True,1.62,,2.35,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,SC Rapperswil-Jona Lakers,ZSC Lions,3,0,True,3,False,2.75,,1.47,,,,,,,,,,
2020-01-18,ice-hockey,NHL,USA,Winnipeg Jets,Tampa Bay Lightning,1,7,False,8,True,2.2,,1.71,,,,,,,,,,
2020-01-18,ice-hockey,DEL,Germany,Iserlohn Roosters,Schwenningen Wild Wings,3,1,True,4,True,1.78,,2.05,,,,,,,,,,
2020-01-18,ice-hockey,DEL,Germany,Krefeld Pinguine,Adler Mannheim,1,6,False,7,True,2.8,,1.45,,,,,,,,,,
2020-01-18,ice-hockey,DEL,Germany,Kölner Haie,Augsburger Panther,2,3,False,5,True,1.67,,2.25,,,,,,,,,,
2020-01-18,ice-hockey,DEL,Germany,Straubing Tigers,Grizzlys Wolfsburg,5,1,True,6,True,1.5,,2.65,,,,,,,,,,
2020-01-18,ice-hockey,Liiga,Finland,KalPa Kuopio,Vaasan Sport,3,6,False,9,True,1.52,,2.6,,,,,,,,,,
2020-01-18,ice-hockey,Liiga,Finland,Rauman Lukko,Oulun Kärpät,3,1,True,4,True,2.4,,1.6,,,,,,,,,,
2020-01-18,ice-hockey,Liiga,Finland,Tappara Tampere,Porin Ässät,3,0,True,3,False,1.37,,3.1,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,HC Energie Karlovy Vary,BK Mladá Boleslav,2,4,False,6,True,1.95,,1.85,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,HC Vítkovice Ridera,HC Verva Litvínov,5,3,True,8,True,1.62,,2.35,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,Bílí Tygři Liberec,HC Škoda Plzeň,7,1,True,8,True,1.57,,2.45,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,Dynamo Pardubice,HC Oceláři Třinec,2,3,False,5,True,2.45,,1.57,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,HC Olomouc,Mountfield HK,2,0,True,2,False,1.9,,1.9,,,,,,,,,,
2020-01-18,ice-hockey,Extraliga,Czech Republic,HC Rytíři Kladno,HC Kometa Brno,5,1,True,6,True,2.15,,1.72,,,,,,,,,,
2020-01-18,ice-hockey,Ligue Magnus,France,Boxers de Bordeaux,Aigles de Nice,3,1,True,4,True,1.33,,3.0,,,,,,,,,,
2020-01-18,ice-hockey,Ligue Magnus,France,Chamonix,HC Briançon,2,3,False,5,True,1.09,,6.75,,,,,,,,,,
2020-01-18,ice-hockey,Ligue Magnus,France,Rapaces de Gap,Ducs d'Angers,4,3,True,7,True,2.25,,1.58,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,EHC Freiburg,Lausitzer Füchse,3,2,True,5,True,1.4,,2.75,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,ESV Kaufbeuren,Ravensburg Towerstars,3,2,True,5,True,1.7,,2.1,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,Löwen Frankfurt,EC Kassel Huskies,4,3,True,7,True,1.75,,1.95,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,Tölzer Löwen,Bayreuth Tigers,5,7,False,12,True,1.38,,2.85,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,Bietigheim Steelers,EC Bad Nauheim,7,0,True,7,False,1.7,,2.1,,,,,,,,,,
2020-01-18,ice-hockey,DEL 2,Germany,Eispiraten Crimmitschau,Heilbronner Falken,4,2,True,6,True,2.6,,1.45,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,EHC Biel-Bienne,Genève-Servette HC,7,3,True,10,True,1.9,,1.9,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,EV Zug,HC Ambrì-Piotta,3,1,True,4,True,1.32,,3.5,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,HC Davos,Fribourg-Gottéron,7,2,True,9,True,1.5,,2.65,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,HC Lugano,SC Langnau Tigers,1,3,False,4,True,1.62,,2.35,,,,,,,,,,
2020-01-18,ice-hockey,National League,Switzerland,SC Rapperswil-Jona Lakers,ZSC Lions,3,0,True,3,False,2.75,,1.47,,,,,,,,,,
2020-01-19,ice-hockey,NHL,USA,New York Islanders,Washington Capitals,4,6,False,10,True,2.15,,1.74,,,,,,,,,,
2020-01-19,ice-hockey,NHL,USA,Colorado Avalanche,St. Louis Blues,5,3,True,8,True,1.74,,2.15,,,,,,,,,,
2020-01-19,ice-hockey,NHL,USA,Edmonton Oilers,Utah Mammoth,7,3,True,10,True,1.86,,1.95,,,,,,,,,,
